Annual Income,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Mean Home Ownership Income,Debt-to-income ratio,Is Loan Big,Is Payment High,Term Binary,Home Ownership digit,Years in current job_0,Years in current job_1 year,Years in current job_10+ years,Years in current job_2 years,Years in current job_3 years,Years in current job_4 years,Years in current job_5 years,Years in current job_6 years,Years in current job_7 years,Years in current job_8 years,Years in current job_9 years,Years in current job_1- year,Purpose_business loan,Purpose_buy a car,Purpose_buy house,Purpose_debt consolidation,Purpose_educational expenses,Purpose_home improvements,Purpose_major purchase,Purpose_medical bills,Purpose_moving,Purpose_other,Purpose_renewable energy,Purpose_small business,Purpose_take a trip,Purpose_vacation,Purpose_wedding,Credit Default
-0.6529029648299599,-0.11095342154390785,-1.0452953217017178,-0.5989463710391275,-0.7659689278164876,-0.3409788778582933,-0.3370990397177327,-1.0376568353761306,-0.6120154751142408,-0.5540391594669588,0.5592459676992473,1.0303121864336977,-0.06761233650390623,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.5518397608285139,-0.11095342154390785,-0.6378469087937149,-1.6640639256833345,-0.4782709703265152,-0.3409788778582933,-0.3370990397177327,0.2790134521851563,-0.8063491640503271,-0.4320364999316213,-4.372002254167622,1.0303121864336977,-0.012481598976259708,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.20734605675401982,-0.11095342154390785,-1.0452953217017178,-0.0024805404383715026,-0.6409452747090285,-0.3409788778582933,-0.3370990397177327,-0.8905471396029772,-0.6536797572392645,-0.665308938988191,0.28086905194869816,-0.9578963258340452,-0.7512334818467222,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.0782642125238993,-0.11095342154390785,0.3807741234762923,1.19045112076314,0.27673225424543435,-0.3409788778582933,-0.3370990397177327,2.6462472216028896,0.989219998749475,1.8864332843653422,0.042260267019656135,1.0303121864336977,-0.06761233650390623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.6824812143488924,-0.11095342154390785,-0.23039849588571198,0.3099539422572624,-0.4618599845454474,-0.3409788778582933,-0.3370990397177327,-0.5023623926413576,-0.5132645510532091,-0.6144116095463011,0.9966954067358244,1.0303121864336977,-0.13376922153708173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.7689059468142283,-0.11095342154390785,0.3807741234762923,-0.5279385340628471,-0.01794771309970409,-0.3409788778582933,-0.3370990397177327,0.11252019265829763,0.1961640002520726,-0.49668533189158365,-0.19634851790938593,1.0303121864336977,0.27419823616750216,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.5199263863475604,-0.11095342154390785,-0.23039849588571198,-0.6557526406201519,-0.6339632648538626,-0.3409788778582933,-0.3370990397177327,0.002829760687826769,-0.7423284378582174,-0.8650411280006817,0.9171591450928103,-0.9578963258340452,-0.7953380718688393,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.709163815301227,-0.11095342154390785,-0.8415711152477163,1.4744824686682618,0.12547712485968793,-0.3409788778582933,-0.3370990397177327,0.1623269657472885,0.534021277971777,1.2272835203740788,0.7580866218067823,-0.9578963258340452,-0.2660829916034334,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.9453459802348894,-0.11095342154390785,-0.4341227023397134,-0.31491502313400543,-0.5480910688781756,-0.3409788778582933,-0.3370990397177327,-1.108130851937615,-0.2453458817786664,-0.6819952133851204,-0.35542104119541396,-0.9578963258340452,0.27419823616750216,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.34157807876438756,-0.11095342154390785,0.5844983299302937,-0.9539855559205298,-0.27220380095628777,1.6647792271904904,2.545731972691612,-0.8840003730371562,-0.21222965179694026,1.162802389664337,-0.27588477955239993,1.0303121864336977,2.060434132063248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4.555957341580964,-0.11095342154390785,-0.4341227023397134,2.4401890515456763,-0.9540916793346529,-0.3409788778582933,-0.3370990397177327,0.002829760687826769,-0.9118548426022163,-1.348943085511632,0.9966954067358244,1.0303121864336977,-1.8648743799051808,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.28131678942191046,-0.11095342154390785,-0.026674289431710546,-0.7977683145727129,-0.49060367932302346,3.6705373322392743,5.428562985100957,-1.051905680254682,-0.6061573694496034,0.28320933225836414,-0.23611664873089294,-0.9578963258340452,0.6490872513554979,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.3396698046018758,-0.11095342154390785,0.1770499170222909,-0.5279385340628471,-0.28290519923897217,1.6647792271904904,2.545731972691612,-1.0302114930071578,-0.5306595382818775,-0.647448755839719,0.6387822293422613,1.0303121864336977,-0.6189197117803706,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,-0.6378469087937149,-0.669954208015408,-0.40469885713306003,-0.3409788778582933,-0.3370990397177327,-0.9698785462241017,-0.42467564702267085,-0.2198105677777112,0.28086905194869816,1.0303121864336977,-0.15582151654814036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.4178648201741801,-0.11095342154390785,-0.4341227023397134,0.3951633466287992,0.4756542826891134,-0.3409788778582933,-0.3370990397177327,0.002829760687826769,-0.4796103317757509,-1.1904654040533587,0.9171591450928103,1.0303121864336977,-1.6002468397724778,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,1.8068435686543023,2.6532125624745175,1.3323860433751176,-0.3409788778582933,-0.3370990397177327,1.689520727189877,0.7135303729810255,0.7817012985384888,0.28086905194869816,1.0303121864336977,1.2003946266319625,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20581441564989852,-0.11095342154390785,-0.8415711152477163,-0.30071345573874964,-0.29589043252100994,-0.3409788778582933,-0.3370990397177327,0.2691291183504854,-0.11108766419932173,-0.6203650039291251,0.7183184909852752,-0.9578963258340452,-0.6961027443190759,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.8615887806992865,-0.11095342154390785,-0.8415711152477163,-0.49953539927233476,-0.02212386852709312,-0.3409788778582933,-0.3370990397177327,0.002829760687826769,0.7187907127615163,2.0703177052320054,0.5990140985207543,1.0303121864336977,0.9467932340047891,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.9545609357301765,-0.11095342154390785,-0.6378469087937149,0.3099539422572624,-0.8339945845829417,-0.3409788778582933,-0.3370990397177327,-0.5879838298845456,-0.8520184775991335,-0.6972560271551763,-0.39518917201692094,-0.9578963258340452,0.26317208866197256,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.7437217496431847,-0.11095342154390785,-0.4341227023397134,-0.31491502313400543,0.5997644017968311,-0.3409788778582933,-0.3370990397177327,-1.159478040689152,0.7279365307889605,-0.05982357506745421,-0.23611664873089294,-0.9578963258340452,1.1232115940932572,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.125666900824404,-0.11095342154390785,0.3807741234762923,0.09693043132842104,-0.32695058851221587,-0.3409788778582933,-0.3370990397177327,0.4981375801823403,0.03721805165746997,0.21788969529752023,0.47970970605623325,1.0303121864336977,0.3183028261896191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,1.603119362200301,-1.1670090668493713,-0.524371811099177,-0.3409788778582933,-0.3370990397177327,-0.5513989578990754,-0.4859466501477057,-0.6265699501872798,0.28086905194869816,1.0303121864336977,-0.707128891824605,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.3605352760367085,-0.11095342154390785,-0.4341227023397134,0.5371790205813601,-0.6983021594070747,-0.3409788778582933,-0.3370990397177327,-0.8470303971360496,-0.5434517282026164,-0.14577046580540673,0.7580866218067823,1.0303121864336977,0.15291061360667954,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.2590201123651939,-0.11095342154390785,-0.026674289431710546,-1.1102027972683468,-0.25318271803310183,-0.3409788778582933,-0.3370990397177327,-0.023293121589517667,-0.1477307128975133,-0.14686052393183932,0.7183184909852752,-0.9578963258340452,0.009570696034799205,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.08175747886651408,-0.11095342154390785,-0.026674289431710546,0.04012416174739688,-0.030443553167594704,-0.3409788778582933,-0.3370990397177327,-1.2567809633733147,-0.1436061282969012,-0.7825321128922472,0.4001734444132192,-0.9578963258340452,-1.0709917595070717,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.727451201520716,-0.11095342154390785,-0.026674289431710546,-0.7977683145727129,-0.4919087278940825,-0.3409788778582933,-0.3370990397177327,-1.0182732716224254,-0.3207839363579776,-1.168580390899597,0.3206371827702052,-0.9578963258340452,-1.1812532345623648,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.5073719510678777,-0.11095342154390785,0.1770499170222909,-1.0249933928968102,-0.2679950193146223,-0.3409788778582933,-0.3370990397177327,-0.27707660199398915,-0.3901845555074073,-0.35170760107605203,0.9569272759143174,-0.9578963258340452,0.05367528605691611,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.1480389044927986,-0.11095342154390785,2.0105677751083038,-0.31491502313400543,-0.3519096424337206,-0.3409788778582933,-0.3370990397177327,1.3492172337390655,-0.1781569964005794,0.1768028889935234,-0.23611664873089294,-0.9578963258340452,0.2962505311785605,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.9307828353104574,-0.11095342154390785,0.3807741234762923,-0.4853338318770787,-0.3268853360836629,-0.3409788778582933,-0.3370990397177327,-0.49247805880668677,-0.5475763128032286,-0.8588361817425271,-0.037275994623357886,-1.0226852113116804,-0.21095225407578685,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.1673787274739503,-0.11095342154390785,0.7882225363842952,-1.2664200386161637,-0.1925958381216844,-0.3409788778582933,-0.3370990397177327,-0.7047986842942922,-0.016162441796828693,0.7876546929213128,-2.7415088904858345,-0.9578963258340452,0.5939565138278514,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.20734605675401982,-0.11095342154390785,0.5844983299302937,0.2957523748620061,2.7195547957680817,-0.3409788778582933,-0.3370990397177327,1.4859291237900327,3.099692229317749,3.5769457372120357,0.28086905194869816,1.0303121864336977,4.971337073522981,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.7419641287040292,-0.11095342154390785,1.1956709492922981,-0.7551636123869445,-0.4191522700575393,-0.3409788778582933,-0.3370990397177327,0.002829760687826769,-0.7099295269374672,-1.3339338236169067,0.8773910142713033,-1.0226852113116804,-1.5120376597282434,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.10168792944020996,-0.11095342154390785,-0.23039849588571198,0.3099539422572624,-0.5981070553640145,1.6647792271904904,2.545731972691612,-0.2724553550063508,-0.722064174385645,-0.5412938644502088,0.5592459676992473,1.0303121864336977,-0.6740504493080172,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.6691735129524287,-0.11095342154390785,-1.4527437346097205,-0.2155040513672129,-0.8531135461489572,1.6647792271904904,2.545731972691612,0.002829760687826769,-0.7592452123795685,-0.988636949413113,0.5194778368777402,-0.9578963258340452,-0.8725211044075445,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.7146375490831687,-0.11095342154390785,-0.8415711152477163,0.7075978293244332,0.04949067180977345,-0.3409788778582933,-0.3370990397177327,2.626478553933548,0.6915325884444276,-0.32982258792229047,-0.832638611053498,1.0303121864336977,-1.2033055295734232,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.41218422277732325,-0.11095342154390785,-0.4341227023397134,1.5170871708540303,0.012655675891631147,-0.3409788778582933,-0.3370990397177327,0.6593677528621664,0.386492657764376,-0.5584832425977992,0.042260267019656135,-0.9578963258340452,-0.40942290917531404,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.3671138001232622,-0.11095342154390785,-0.026674289431710546,-0.7551636123869445,-0.27324783981313505,-0.3409788778582933,-0.3370990397177327,-1.168463798720671,0.2519953338313726,0.8797226792923099,-0.792870480231991,1.0303121864336977,1.7075974118863104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.124422445064284,-0.11095342154390785,-0.4341227023397134,1.9431341927117132,-0.686752479553202,5.676295437288058,5.428562985100957,-1.0341909001354017,-0.7321066412393091,-1.0516926194959815,0.5990140985207543,-0.9578963258340452,-0.3212137291310799,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.2698922533173992,-0.11095342154390785,1.8068435686543023,-0.6841557754106641,-0.4796086451118508,-0.3409788778582933,-0.3370990397177327,-0.1940225241883781,-0.6684445745776876,0.16414144460188357,-4.212929730881593,1.0303121864336977,0.46164274376150005,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.20734605675401982,-0.11095342154390785,0.7882225363842952,-0.32911659052926173,-0.34039258879412426,-0.3409788778582933,-0.3370990397177327,-0.5035177043882672,0.03942978542881269,0.054297125707524714,0.28086905194869816,-0.9578963258340452,0.21906749863985567,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.553220748709279,-0.11095342154390785,-0.6378469087937149,-1.0391949602920663,-0.42779821684080566,-0.3409788778582933,-0.3370990397177327,0.3469201093090639,-0.3863588538488686,-0.602504820780653,0.9966954067358244,-0.9578963258340452,-0.3101875816255506,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.7674245234512257,-0.11095342154390785,-0.4341227023397134,-0.7835667471774566,-0.666295843201851,-0.3409788778582933,-0.3370990397177327,-0.9231526044602031,-0.5496087168093273,-0.8692336592561916,0.16156465948417717,-0.9578963258340452,-0.519684384230607,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.583508039254314,-0.11095342154390785,1.8068435686543023,0.13953513351418942,-0.042025859235743965,1.6647792271904904,2.545731972691612,-0.33368687759255866,-0.4623348977239118,1.8964953593785658,-1.5882330966621312,-0.9578963258340452,1.1342377415987872,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,-1.656467941063722,-0.4853338318770787,-0.7917762633091808,-0.3409788778582933,-0.3370990397177327,-1.4362393880599362,-0.684404923684404,-1.293350121063571,0.28086905194869816,-0.9578963258340452,-1.6002468397724778,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.34595301489215746,-0.11095342154390785,0.5844983299302937,-0.24390718615772497,-0.3641444727873994,-0.3409788778582933,-0.3370990397177327,0.996975518903522,0.06632925021541336,0.10561370827496563,-4.0140890767740585,1.0303121864336977,-0.299161434120021,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.20734605675401982,-0.11095342154390785,-0.4341227023397134,1.2756605251346769,-0.11755554528578775,-0.3409788778582933,-0.3370990397177327,1.9674373863075707,-0.14091618181824114,-0.5073343612805787,0.28086905194869816,1.0303121864336977,-0.5417366792416657,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.10927680099957862,-0.11095342154390785,0.1770499170222909,1.0484354468105792,0.7603180022513735,-0.3409788778582933,-0.3370990397177327,-1.3653802675828153,1.5130422430272121,-0.006829979997809332,0.9569272759143174,1.0303121864336977,-0.22197840158131615,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.21759047594224093,-0.11095342154390785,-0.6378469087937149,0.8354119358817378,0.45741622890856287,-0.3409788778582933,-0.3370990397177327,0.8103284877916851,-0.037741790214523896,0.12204843079656437,-1.190551788447061,-1.0226852113116804,0.3183028261896191,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.575818732212708,-0.11095342154390785,0.9919467428382966,0.11113199872367734,-0.34975631229147314,-0.3409788778582933,-0.3370990397177327,0.040249024490509336,-0.21318607721157493,0.44722115497391063,-1.1110155268040471,-1.0226852113116804,1.586309789325488,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.8940043325914273,3.5711291518158657,-0.4341227023397134,1.3750714969014695,-0.7673392288160996,3.6705373322392743,-0.3370990397177327,-0.2481938083212496,-0.791046357416172,0.47849743814001433,-0.31565291037390697,-1.0226852113116804,-0.3432660241421382,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.49607295931616324,-0.11095342154390785,0.1770499170222909,-1.465241982149749,-0.6867198533389255,-0.3409788778582933,-0.3370990397177327,-1.1616602962110922,-0.46508462079098656,-0.5466603044572614,0.002492136198149123,-0.9578963258340452,-0.288135286614492,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-1.3426687479662884,-0.11095342154390785,-1.0452953217017178,-0.8971792863395054,-0.4277003381979762,-0.3409788778582933,-0.3370990397177327,-1.304533848912244,-0.18275979370850884,-1.0817949939105425,-1.4291605733761032,-0.9578963258340452,0.38445971122279493,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.9095407308172342,-0.11095342154390785,-0.6378469087937149,-0.11609307960042034,-0.7352350339680465,-0.3409788778582933,-0.3370990397177327,-0.7438225477454602,-0.5610260451965289,-0.013370328756404743,0.20133279030568416,1.0303121864336977,1.8399111819526621,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.9909687980412564,-0.11095342154390785,-0.8415711152477163,-0.2155040513672129,0.6817214520593409,-0.3409788778582933,-0.3370990397177327,-0.6145560000634659,0.11014548952336511,-1.1737791296564293,0.7183184909852752,1.0303121864336977,-0.9386779894407202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.027497209587725325,-0.11095342154390785,-0.026674289431710546,0.2815508074667503,-0.5715493169429624,-0.3409788778582933,-0.3370990397177327,-1.0109562972253314,-0.5263556239160214,-0.3599249623368514,0.002492136198149123,1.0303121864336977,-0.552762826747195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,-0.23039849588571198,0.45196961620982334,-0.21814216390016572,-0.3409788778582933,-0.3370990397177327,0.7238084747453453,-0.048920012248066844,0.43254729557962607,0.28086905194869816,1.0303121864336977,0.7262702838942033,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.7815919190971481,-0.11095342154390785,2.4180161880163067,0.2815508074667503,0.1882173349133528,-0.3409788778582933,-0.3370990397177327,0.7605217147026943,0.3585172143863113,0.9286914443566652,-1.309856180911582,1.0303121864336977,0.09777987607903332,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.3853177312788022,-0.11095342154390785,-0.4341227023397134,-1.0391949602920663,-0.6421524446372582,-0.3409788778582933,-0.3370990397177327,-0.40672825359162,-0.43125107174828436,-0.02603177314804458,0.8773910142713033,-1.0226852113116804,0.3734335637172656,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.1298208522345474,-0.11095342154390785,-0.8415711152477163,-0.30071345573874964,-0.6507331389919716,-0.3409788778582933,-0.3370990397177327,-1.4221189111532637,-0.7350954706600425,-1.2274435297269557,-2.6222044980213135,1.0303121864336977,-0.894573399418603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,0.7882225363842952,-0.25810875355298124,-0.36407922035884643,-0.3409788778582933,-0.3370990397177327,-0.8096753173193064,-0.8059307279314244,-0.5714800894898799,0.28086905194869816,1.0303121864336977,-0.6299458592859,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.09189546992205744,-0.11095342154390785,-0.23039849588571198,0.02592259435214058,-0.19520593526380253,-0.3409788778582933,-0.3370990397177327,-1.0203271591724867,-0.776998859138725,-1.2733098216622338,-1.230319919268568,-0.9578963258340452,-1.6002468397724778,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.7312677498457395,-0.11095342154390785,1.1956709492922981,0.3525586444430308,0.14329103785464425,-0.3409788778582933,-0.3370990397177327,-1.4123629452904716,0.44931785218819226,-0.3004748691337213,-0.9519430035180191,1.0303121864336977,0.5939565138278514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.533139644912227,-0.11095342154390785,0.7882225363842952,-0.1728993491814445,0.7449836815414294,-0.3409788778582933,-0.3370990397177327,-0.5435685116144661,0.0345281051788099,-0.8881839005310962,0.8376228834497963,1.0303121864336977,-1.3356192996397747,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.8016790155446405,-0.11095342154390785,-0.6378469087937149,0.054325729142652664,-0.19083402255075466,-0.3409788778582933,-0.3370990397177327,0.8069909205228352,0.34524681175825495,1.0292283438637921,0.7183184909852752,1.0303121864336977,0.16393676111220915,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.3520654582059313,-0.11095342154390785,-1.0452953217017178,-0.8119698819679689,-0.027572446311264747,-0.3409788778582933,-0.3370990397177327,2.6390586151776745,-0.5180466781263825,0.6140000483180936,0.9171591450928103,1.0303121864336977,-0.48660594171401916,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.132256412678806,-0.11095342154390785,-0.23039849588571198,-0.9255824211300175,-0.38714595385231554,-0.3409788778582933,-0.3370990397177327,-0.8159653479413697,-0.6750199993033011,-1.2777539047930742,0.4001734444132192,-0.9578963258340452,-1.0599656120015424,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,-0.8415711152477163,0.06852729653790895,0.7115744381223171,-0.3409788778582933,-0.3370990397177327,0.877978408971835,-0.31677890493419486,-0.1643853045798706,0.28086905194869816,-0.9578963258340452,-0.07863848400943522,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.7515557172577068,-0.11095342154390785,-0.23039849588571198,0.09693043132842104,-0.6133434974311291,-0.3409788778582933,-0.3370990397177327,0.002829760687826769,-0.60406518885509,0.2142002677926715,0.6785503601637682,1.0303121864336977,1.7186235593918398,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605675401982,-0.11095342154390785,0.3807741234762923,1.5738934404350544,0.11294865857752083,-0.3409788778582933,-0.3370990397177327,-1.1593496727172732,0.3784228183283958,0.5650312832537383,0.28086905194869816,-0.9578963258340452,0.9026886439826719,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.6504733970361417,-0.11095342154390785,0.1770499170222909,-0.42852756229605427,0.8409373777285476,-0.3409788778582933,-0.3370990397177327,0.0008400571237047111,0.40364853863938577,0.4201374030633168,0.20133279030568416,1.0303121864336977,-0.23300454908684548,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.5583238420832705,-0.11095342154390785,0.3807741234762923,0.9206213402532745,-0.6732126006284641,-0.3409788778582933,-0.3370990397177327,2.593231249216928,-0.40237897954399965,1.2732336629344672,-2.184755058984736,-0.9578963258340452,0.604982661333381,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
